FACID,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,ZIP9,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,LICENSE_NUMBER,BUSINESS_NAME,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,OSHPD_ID,STREETNUM,STREETNAME,CCLHO_CODE,CCLHO_NAME,FIPS_COUNTY_CODE,BIRTHING_FACILITY_FLAG,TRAUMA_PED_CTR,TRAUMA_CTR
060000043,GARDEN GROVE CONVALESCENT HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,99,12882 SHACKELFORD LN,GARDEN GROVE,92841,5109,"SARIGAN, AUREA",,(714) 638-4549,(714) 638-9470,400,ORANGE,06,ORANGE COUNTY,Y,060000112,"GARDEN GROVE CONVALESCENT, INC.",01MAY1991,01MAY2018,30APR2019,PROFIT CORP,33.77577,-117.971701,"(-117.971701,33.77577)",206301181,12882,SHACKELFORD LN,30,ORANGE,	059,,,
060000045,BEACHSIDE NURSING CENTER,SNF,SKILLED NURSING FACILITY,LTC,59,7781 GARFIELD AVE,HUNTINGTON BEACH,92648,2026,"BECK, NATHAN",NBECK@BEACHSIDENURSING.COM,(714) 847-4196,(714) 847-9671,400,ORANGE,06,ORANGE COUNTY,Y,060000113,"SEA BREEZE HEALTHCARE, INC.",01JAN1965,17APR2018,16APR2019,PROFIT CORP,33.68723,-117.992311,"(-117.992311,33.68723)",206301184,7781,GARFIELD AVE,30,ORANGE,	059,,,
060000046,GORDON LANE CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,1821 E CHAPMAN AVE,FULLERTON,92831,4102,"GARCIA, JAIME",ADMIN@GORDONLANECARECENTER.COM,(714) 224-3320,(714) 879-7301,400,ORANGE,06,ORANGE COUNTY,Y,060000118,"GORDON LANE HEALTHCARE, LLC",01JAN1969,02DEC2017,01DEC2018,LIMITED LIABILITY COMPANY,33.874196,-117.897715,"(-117.897715,33.874196)",206301189,1821,E CHAPMAN AVE,30,ORANGE,	059,,,
060000047,COVENTRY COURT HEALTH CENTER,SNF,SKILLED NURSING FACILITY,LTC,97,2040 S EUCLID ST,ANAHEIM,92802,3111,"DAHL, SHAUN",SDAHL@COVENTRYCOURT.ORG,(714) 636-0609,(714) 636-2800,400,ORANGE,06,ORANGE COUNTY,Y,060000002,"C.C.H.C., INC.",06AUG1968,01NOV2018,31OCT2019,PROFIT CORP,33.79749,-117.940851,"(-117.940851,33.79749)",206301190,2040,S EUCLID ST,30,ORANGE,	059,,,
060000048,LEISURE COURT NURSING CENTER,SNF,SKILLED NURSING FACILITY,LTC,115,1135 N LEISURE CT,ANAHEIM,92801,2939,"CALIMBAHIN, JOHN SYMON R",SAMUELL@LEISURECOURTNC.COM,(714) 563-8058,(714) 772-1353,400,ORANGE,06,ORANGE COUNTY,Y,060000119,"1135 N. LEISURE CT., INC.",19FEB1968,01JUN2018,31MAY2019,PROFIT CORP,33.8488,-117.931371,"(-117.931371,33.8488)",206301192,1135,N LEISURE CT,30,ORANGE,	059,,,
060000049,GARDEN PARK CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,124,12681 HASTER ST,GARDEN GROVE,92840,6040,"CLAYTON, CRAIG D",ADMIN@GARDENPARKCARECENTER.COM,(714) 750-6913,(714) 971-2153,400,ORANGE,06,ORANGE COUNTY,Y,060000128,"GARDEN PARK CARE CENTER, LLC",22AUG1962,01FEB2018,31JAN2019,PROFIT CORP,33.77898,-117.906841,"(-117.906841,33.77898)",206301215,12681,HASTER ST,30,ORANGE,	059,,,
060000050,LA PALMA NURSING CENTER,SNF,SKILLED NURSING FACILITY,LTC,72,1130 W LA PALMA AVE,ANAHEIM,92801,2803,"CALIMBAHIN, JOHN SYMON R",SYMONC@LAPALMANC.COM,(714) 776-1841,(714) 772-7480,400,ORANGE,06,ORANGE COUNTY,Y,060000227,"1130 W. LA PALMA AVE, INC.",05DEC1960,02NOV2018,01NOV2019,PROFIT CORP,33.84599,-117.932701,"(-117.932701,33.84599)",206301201,1130,W LA PALMA AVE,30,ORANGE,	059,,,
060000051,ADVANCED REHAB CENTER OF TUSTIN,SNF,SKILLED NURSING FACILITY,LTC,99,2210 E 1ST ST,SANTA ANA,92705,3802,"COKASH, PAMELA",PCOKASH@REHABTUSTIN.COM,(714) 482-6786,(714) 547-7091,400,ORANGE,06,ORANGE COUNTY,Y,060000121,"2210 SANTA ANA OPCO, LLC",05DEC1958,06MAY2018,05MAY2019,LIMITED LIABILITY COMPANY,33.74463,-117.835311,"(-117.835311,33.74463)",206301202,2210,E 1ST ST,30,ORANGE,	059,,,
060000052,"ORANGE HEALTHCARE & WELLNESS CENTRE, LLC",SNF,SKILLED NURSING FACILITY,LTC,102,920 W LA VETA AVE,ORANGE,92868,4302,"ZELDEN, BRAD",ADMINISTRATOR@ORANGEREHABILITATION.COM,(714) 663-3746,(714) 633-3568,400,ORANGE,06,ORANGE COUNTY,Y,060000120,"ORANGE HEALTHCARE & WELLNESS CENTRE, LLC",12JAN1965,02DEC2017,01DEC2018,LIMITED LIABILITY COMPANY,33.77971,-117.862261,"(-117.862261,33.77971)",206301204,920,W LA VETA AVE,30,ORANGE,	059,,,
060000053,SEA CLIFF HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,123,18811 FLORIDA ST,HUNTINGTON BEACH,92648,1920,"HARRISON, MICHAEL",KLINDAHL@ENSIGNGROUP.NET,(714) 847-4315,(714) 847-3515,400,ORANGE,06,ORANGE COUNTY,Y,060000123,HB HEALTHCARE ASSOCIATES LLC,01JUL1970,02NOV2018,01NOV2019,LIMITED LIABILITY COMPANY,33.68903,-117.991601,"(-117.991601,33.68903)",206301208,18811,FLORIDA ST,30,ORANGE,	059,,,
060000054,HUNTINGTON VALLEY HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,144,8382 NEWMAN AVE,HUNTINGTON BEACH,92647,7038,"COOLEY, LOGAN M",LCOOLEY@PLUM.COM,(714) 848-5359,(714) 842-5551,400,ORANGE,06,ORANGE COUNTY,Y,060000206,"DOUGLAS FIR HOLDINGS, LLC",01JAN1970,17NOV2018,16NOV2019,LIMITED LIABILITY COMPANY,33.7044,-117.982211,"(-117.982211,33.7044)",206301210,8382,NEWMAN AVE,30,ORANGE,	059,,,
060000055,MISSION PALMS HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,240 HOSPITAL CIR,WESTMINSTER,92683,3953,"BRADSHAW, PETER",,,(714) 892-6686,400,ORANGE,06,ORANGE COUNTY,Y,060000127,"AWHC, LLC",22FEB1971,14JAN2018,13JAN2019,LIMITED LIABILITY COMPANY,33.76444,-117.994661,"(-117.994661,33.76444)",206301212,240,HOSPITAL CIR,30,ORANGE,	059,,,
060000056,HY-LOND GARDEN GROVE,ICFDD,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,59,9861 11TH ST,GARDEN GROVE,92844,3105,"NOMELLINI, DAMIAN",DAMIAN.NOMELLINI@RESCARE.COM,(714)531-1970,(714) 531-8741,400,ORANGE,06,ORANGE COUNTY,Y,060000126,"RSCR CALIFORNIA, INC.",07JAN1970,05JUN2018,30APR2019,PROFIT CORP,33.75458,-117.956761,"(-117.956761,33.75458)",206301211,9861,11TH ST,30,ORANGE,	059,,,
060000058,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,GACH,GENERAL ACUTE CARE HOSPITAL,NON-LTC,167,12601 GARDEN GROVE BLVD,GARDEN GROVE,92843,1908,"ROWE, RICHARD M",KGUOYAVATIN@PRIMEHEALTHCARE.COM,(714) 741-3370,(714) 537-5160,400,ORANGE,06,ORANGE COUNTY,Y,060000152,"PRIME HEALTHCARE SERVICES - GARDEN GROVE, LLC",07JAN1958,01NOV2018,31OCT2019,LIMITED LIABILITY COMPANY,33.77511,-117.913171,"(-117.913171,33.77511)",106301283,12601,GARDEN GROVE BLVD,30,ORANGE,	059,YES,,
060000060,MISSION HOSPITAL REGIONAL MEDICAL CENTER,GACH,GENERAL ACUTE CARE HOSPITAL,NON-LTC,345,27700 MEDICAL CENTER RD,MISSION VIEJO,92691,6426,"SALAWAY, TAREK",EILEEN.HAUBL@STJOE.ORG,(949) 364-2056,(949) 364-1400,400,ORANGE,06,ORANGE COUNTY,Y,060000146,MISSION HOSPITAL REGIONAL MEDICAL CENTER,10AUG1971,01DEC2017,30NOV2018,NONPROFIT CORP,33.56112,-117.665451,"(-117.665451,33.56112)",106301262,27700,MEDICAL CENTER RD,30,ORANGE,	059,YES,,LEVEL II
060000062,PLACENTIA LINDA HOSPITAL,GACH,GENERAL ACUTE CARE HOSPITAL,NON-LTC,114,1301 N ROSE DR,PLACENTIA,92870,3802,"OH, CHRISTINA",KENT.CLAYTON@TENETHEALTH.COM,(714) 961-8427,(714) 993-2000,400,ORANGE,06,ORANGE COUNTY,Y,060000157,"PLACENTIA-LINDA HOSPITAL, INC.",27JAN1972,16OCT2018,30MAY2019,PROFIT CORP,33.88709,-117.843291,"(-117.843291,33.88709)",106301297,1301,N ROSE DR,30,ORANGE,	059,,,
060000063,MEMORIALCARE SADDLEBACK MEDICAL CENTER,GACH,GENERAL ACUTE CARE HOSPITAL,NON-LTC,252,24451 HEALTH CENTER DR,LAGUNA HILLS,92653,3689,"MANKER, MARCIA",MTHEEL@MEMORIALCARE.ORG,(949) 452-3430,(949) 837-4500,400,ORANGE,06,ORANGE COUNTY,Y,060000166,SADDLEBACK MEMORIAL MEDICAL CENTER,31JAN2005,19JUN2018,31MAY2019,NONPROFIT CORP,33.60913,-117.709171,"(-117.709171,33.60913)",106301317,24451,HEALTH CENTER DR,30,ORANGE,	059,YES,,
060000064,SADDLEBACK MEMORIAL MEDICAL CENTER - SAN CLEMENTE,GACH,GENERAL ACUTE CARE HOSPITAL,NON-LTC,73,654 CAMINO DE LOS MARES,SAN CLEMENTE,92673,2827,"STRUTHERS, TONY",,,(949) 496-1122,400,ORANGE,06,ORANGE COUNTY,Y,060000166,SADDLEBACK MEMORIAL MEDICAL CENTER,31JAN2005,19JUN2018,31MAY2019,NONPROFIT CORP,33.4571,-117.649981,"(-117.649981,33.4571)",106301325,654,CAMINO DE LOS MARES,30,ORANGE,	059,,,
060000066,MISSION HOSPITAL LAGUNA BEACH,GACH,GENERAL ACUTE CARE HOSPITAL,NON-LTC,142,31872 COAST HWY,LAGUNA BEACH,92651,6773,"SALAWAY, TAREK",EILEEN.HAUBL@STJOE.ORG,(949)365-2056,(949) 499-1311,400,ORANGE,06,ORANGE COUNTY,Y,060000146,MISSION HOSPITAL REGIONAL MEDICAL CENTER,10AUG1971,01DEC2017,30NOV2018,NONPROFIT CORP,33.50056,-117.740641,"(-117.740641,33.50056)",106301337,31872,COAST HWY,30,ORANGE,	059,YES,,
060000067,ST. JOSEPH HOSPITAL,GACH,GENERAL ACUTE CARE HOSPITAL,NON-LTC,426,1100 W STEWART DR,ORANGE,92868,3849,"ZOCH, JEREMY S",,(714) 744-8567,(714) 633-9111,400,ORANGE,06,ORANGE COUNTY,Y,060000172,ST. JOSEPH HOSPITAL OF ORANGE,27OCT1964,24SEP2018,31DEC2018,NONPROFIT CORP,33.78173,-117.864321,"(-117.864321,33.78173)",106301340,1100,W STEWART DR,30,ORANGE,	059,YES,,
060000068,ST. JUDE MEDICAL CENTER,GACH,GENERAL ACUTE CARE HOSPITAL,NON-LTC,320,101 E VALENCIA MESA DR,FULLERTON,92835,3809,"HELLELAND, BRIAN",,(714) 738-3057,(714) 992-3000,400,ORANGE,06,ORANGE COUNTY,Y,060000173,ST. JUDE HOSPITAL,13MAY1957,01APR2018,31MAR2019,NONPROFIT CORP,33.89462,-117.927141,"(-117.927141,33.89462)",106301342,101,E VALENCIA MESA DR,30,ORANGE,	059,YES,,
060000070,"TUSTIN CARE CENTER, INC.",ICF,INTERMEDIATE CARE FACILITY,LTC,99,1051 BRYAN AVE,TUSTIN,92780,4419,"KRUEGER, MARK",,(714) 832-1031,(714) 832-6780,400,ORANGE,06,ORANGE COUNTY,Y,060000003,"TUSTIN CARE CENTER, INC.",27OCT1971,01NOV2018,31OCT2019,PROFIT CORP,33.74352,-117.815141,"(-117.815141,33.74352)",206301359,1051,BRYAN AVE,30,ORANGE,	059,,,
060000071,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,GACH,GENERAL ACUTE CARE HOSPITAL,NON-LTC,369,101 THE CITY DR S,ORANGE,92868,3201,"FEDEROFF, HOWARD",NLHOVE@UCI.EDU,(714) 456-8619,(714) 456-5676,400,ORANGE,06,ORANGE COUNTY,Y,060000148,UNIVERSITY OF CALIFORNIA BOARD OF REGENTS,,01NOV2018,31OCT2019,UC REGENT,33.78874,-117.888661,"(-117.888661,33.78874)",106301279,101,THE CITY DR S,30,ORANGE,	059,YES,,LEVEL I
060000073,ORANGE COUNTY GLOBAL MEDICAL CENTER,GACH,GENERAL ACUTE CARE HOSPITAL,NON-LTC,254,1001 N TUSTIN AVE,SANTA ANA,92705,3502,"ABE, ANN",SANDRA.MORENO@KPCHEALTH.COM,(714) 953-3613,(714) 835-3555,400,ORANGE,06,ORANGE COUNTY,Y,060000188,"ORANGE COUNTY GLOBAL MEDICAL CENTER, INC.",19DEC1984,08MAR2018,07MAR2019,PROFIT CORP,33.75385,-117.832871,"(-117.832871,33.75385)",106301566,1001,N TUSTIN AVE,30,ORANGE,	059,YES,,LEVEL II
060000074,ANAHEIM GLOBAL MEDICAL CENTER,GACH,GENERAL ACUTE CARE HOSPITAL,NON-LTC,99,1025 S ANAHEIM BLVD,ANAHEIM,92805,5806,"RIFKIN, SCOTT",BRIAN.COTTER@KPCHEALTH.COM,(714) 563-2859,(714) 533-6220,400,ORANGE,06,ORANGE COUNTY,Y,060000117,"ANAHEIM GLOBAL MEDICAL CENTER, INC.",29DEC1972,08MAR2018,07MAR2019,PROFIT CORP,33.81964,-117.909811,"(-117.909811,33.81964)",106301188,1025,S ANAHEIM BLVD,30,ORANGE,	059,YES,,
060000075,"ENRICHING, INC.",ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,9514 SMOKE TREE AVE,FOUNTAIN VALLEY,92708,7258,"NGUYEN, BAN",LDOANADOAN@AOL.COM,(714) 432-0110,(714) 962-4628,400,ORANGE,06,ORANGE COUNTY,Y,060000207,"ENRICHING, INC.",30MAY1985,30MAY2018,29MAY2019,PROFIT CORP,33.68788,-117.962571,"(-117.962571,33.68788)",,9514,SMOKE TREE AVE,30,ORANGE,	059,,,
060000076,BETHESDA LUTHERAN COMMUNITIES - CHARLEMAGNE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,25552 CHARLEMAGNE,LAGUNA HILLS,92653,5068,"PEARCY-SCHOFIELD, BRIAN",BRIAN.PEARCY-SCHOFIELD@BETHESDALC.ORG,(949)600-6969,(559)331-2234,400,ORANGE,06,ORANGE COUNTY,Y,060000056,"BETHESDA LUTHERAN COMMUNITIES, INC.",12NOV1985,02JUN2018,01JUN2019,NONPROFIT CORP,33.59723,-117.683921,"(-117.683921,33.59723)",,25552,CHARLEMAGNE,30,ORANGE,	059,,,
060000077,BETHESDA LUTHERAN COMMUNITIES - HARTOG,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,25161 HARTOG ST,LAGUNA HILLS,92653,5029,"FARKAS, ROSA",CHRISTOPHER.TAYLOR2@MAILBLC.ORG,(949) 600-6969,(949) 472-9771,400,ORANGE,06,ORANGE COUNTY,Y,060000051,"BETHESDA LUTHERAN COMMUNITIES, INC.",14FEB1985,28JAN2018,27JAN2019,NONPROFIT CORP,33.59794,-117.690771,"(-117.690771,33.59794)",,25161,HARTOG ST,30,ORANGE,	059,,,
060000078,BETHESDA LUTHERAN COMMUNITIES - MITHRA,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,24842 MITHRA AVE,MISSION VIEJO,92691,4661,"SHAKERI, ALMA",CATHY.SANTOYO@MAILBLC.ORG,(559) 791-2011,(949) 466-2303,400,ORANGE,06,ORANGE COUNTY,Y,060000050,"BETHESDA LUTHERAN COMMUNITIES, INC.",14FEB1985,15NOV2018,14NOV2019,NONPROFIT CORP,33.60118,-117.681941,"(-117.681941,33.60118)",,24842,MITHRA AVE,30,ORANGE,	059,,,
060000079,BETHESDA LUTHERAN COMMUNITIES  - PARTHENON,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,25315 PARTHENON AVE,MISSION VIEJO,92691,3809,"PEARCY-SCHOFIELD, BRIAN",BRIAN.PEARCY-SCHOFIELD@BETHESDALC.ORG,(949)600-6969,(559)331-2234,400,ORANGE,06,ORANGE COUNTY,Y,060000062,"BETHESDA LUTHERAN COMMUNITIES, INC.",14NOV1985,02JUN2018,01JUN2019,NONPROFIT CORP,33.61109,-117.688431,"(-117.688431,33.61109)",,25315,PARTHENON AVE,30,ORANGE,	059,,,
060000080,BETHESDA LUTHERAN COMMUNITIES - REGINA,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,24431 REGINA ST,MISSION VIEJO,92691,4715,"KITTELSEN, CARMEL",CARMEL.KITTELSEN@MAILBLC.ORG,(949) 586-5449,(949) 433-8986,400,ORANGE,06,ORANGE COUNTY,Y,060000061,"BETHESDA LUTHERAN COMMUNITIES, INC.",12NOV1985,02JUN2018,01JUN2019,NONPROFIT CORP,33.60765,-117.682561,"(-117.682561,33.60765)",,24431,REGINA ST,30,ORANGE,	059,,,
060000082,HARRIET HOME,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,9802 HARRIET LANE,ANAHEIM,92804,5631,"HARRIS, JOHN M",HARRISCARE@AOL.COM,(714) 997-9717,(714) 991-1400,400,ORANGE,06,ORANGE COUNTY,Y,060000039,"HARRIS CARE CENTERS, INC.",11APR1984,18NOV2018,17NOV2019,NONPROFIT CORP,33.811884,-117.961721,"(-117.961721,33.811884)",,9802,HARRIET LANE,30,ORANGE,	059,,,
060000083,MALBORO HOME,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1327 W MALBORO AVE,ANAHEIM,92801,2016,"GARCIA, ROSEMARIE",HARRISCARE@AOL.COM,(714) 997-9717,(714) 991-1653,400,ORANGE,06,ORANGE COUNTY,Y,060000046,"HARRIS CARE CENTERS, INC.",31AUG1984,18NOV2018,17NOV2019,NONPROFIT CORP,33.85168,-117.936991,"(-117.936991,33.85168)",,1327,W MALBORO AVE,30,ORANGE,	059,,,
060000089,BUENA VISTA CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,1440 S EUCLID ST,ANAHEIM,92802,2156,"SMITH, DANIEL EJ",DSMITH@BUENAVISTACARECENTER.COM,(714)535-5682,(714) 535-7264,400,ORANGE,06,ORANGE COUNTY,Y,060000090,1440 SOUTH EUCLID STREET LLC,09AUG2001,09NOV2018,08NOV2019,LIMITED LIABILITY COMPANY,33.81154,-117.940551,"(-117.940551,33.81154)",206301130,1440,S EUCLID ST,30,ORANGE,	059,,,
060000090,"ACCENTCARE HOME HEALTH OF CALIFORNIA, INC.",HHA,HOME HEALTH AGENCY,NON-LTC,0,3636 BIRCH ST,NEWPORT BEACH,92660,2644,"WATSON, MARY",REENECOWAN@ACCENTCARE.COM,(949) 250-4472,(800) 249-9308,400,ORANGE,06,ORANGE COUNTY,Y,060000027,"ACCENTCARE HOME HEALTH OF CALIFORNIA, INC.",24OCT1983,01DEC2018,30NOV2019,PROFIT CORP,33.66233,-117.871351,"(-117.871351,33.66233)",406300117,3636,BIRCH ST,30,ORANGE,	059,,,
060000105,KAISER FOUNDATION HOSPITAL ANAHEIM HOME HEALTH AGENCY,HHA,HOME HEALTH AGENCY,NON-LTC,0,17542 17TH ST,TUSTIN,92780,1959,"TOLENTINO, JOSEPH",RUTH.A.COUNTS@KP.ORG,(626)405-6281,(714) 734-4500,400,ORANGE,06,ORANGE COUNTY,Y,060000015,KAISER FOUNDATION HOSPITALS,03DEC1983,03DEC2017,02DEC2018,NONPROFIT CORP,33.75892,-117.826181,"(-117.826181,33.75892)",406300050,17542,17TH ST,30,ORANGE,	059,,,
060000111,PEC HEALTHCARE,HHA,HOME HEALTH AGENCY,NON-LTC,0,10507 GARDEN GROVE BLVD,GARDEN GROVE,92843,1128,,CLINICAL@PECHC.COM,(714)689-2301,(714)689-2300,400,ORANGE,06,ORANGE COUNTY,Y,060000034,DAIAN CORPORATION,06OCT1983,10MAY2018,09MAY2019,PROFIT CORP,33.77516,-117.949341,"(-117.949341,33.77516)",406300134,10507,GARDEN GROVE BLVD,30,ORANGE,	059,,,
060000113,HARBOR VILLA CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,861 S HARBOR BLVD,ANAHEIM,92805,5157,"MATARAZZO, LISA",LMATARAZZO@CHMS.US,(714) 635-7039,(714) 635-8131,400,ORANGE,06,ORANGE COUNTY,Y,060000096,"CASA PACIFICA NURSING CENTER, LLC",03APR1967,23NOV2018,22NOV2019,LIMITED LIABILITY COMPANY,33.82326,-117.916541,"(-117.916541,33.82326)",206301138,861,S HARBOR BLVD,30,ORANGE,	059,,,
060000116,ST. JOSEPH HEALTH SYSTEM HOME HEALTH AGENCY,HHA,HOME HEALTH AGENCY,NON-LTC,0,"200 W. CENTER STREET PROMENADE, SUITE 200C",ANAHEIM,92805,3960,"GLOMP, LINDA",MICHAEL.ROBINSON@STJOE.ORG,(714)712-7157,(714) 712-9500,400,ORANGE,06,ORANGE COUNTY,Y,060000099,ST. JOSEPH HEALTH SYSTEM HOME HEALTH AGENCY,28MAR1988,31MAR2018,30MAR2019,PROFIT CORP,33.833888,-117.915546,"(-117.915546,33.833888)",406300149,200,"W. CENTER STREET PROMENADE, SUITE 200C",30,ORANGE,	059,,,
060000117,LA HABRA CONVALESCENT HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,86,1233 W LA HABRA BLVD,LA HABRA,90631,5226,"STEWART, SELINA",SELINA_STEWART@LCCA.COM,(562) 694-2279,(562) 691-0781,400,ORANGE,06,ORANGE COUNTY,Y,060000135,"LIFE CARE CENTERS OF AMERICA, INC.",18JUL1989,18NOV2018,17NOV2019,PROFIT CORP,33.9322,-117.959741,"(-117.959741,33.9322)",206301233,1233,W LA HABRA BLVD,30,ORANGE,	059,,,
060000122,MESA VERDE POST ACUTE CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,80,661 CENTER ST,COSTA MESA,92627,2708,"SIMMS, RITA C",ADMINISTRATOR@MESAVERDEHEALTHCARE.COM,(949) 548-1074,(949) 548-5585,400,ORANGE,06,ORANGE COUNTY,Y,060000144,"MESA VERDE CONVALESCENT HOSPITAL, INC.",08DEC1964,01NOV2018,31OCT2019,PROFIT CORP,33.64111,-117.926041,"(-117.926041,33.64111)",206301259,661,CENTER ST,30,ORANGE,	059,,,
060000123,NEWPORT NURSING AND REHABILITATION CENTER,SNF,SKILLED NURSING FACILITY,LTC,59,1555 SUPERIOR AVE,NEWPORT BEACH,92663,3628,"GERKEN, ROBERT G",ACCOUNTING@LIFEGEN.NET,(949) 646-2199,(949) 646-7764,400,ORANGE,06,ORANGE COUNTY,Y,060000116,"GHC OF NEWPORT BEACH, LLC",20OCT1961,01DEC2018,30NOV2019,LIMITED LIABILITY COMPANY,33.63103,-117.929331,"(-117.929331,33.63103)",206301187,1555,SUPERIOR AVE,30,ORANGE,	059,,,
060000124,HEALTHCARE CENTER OF ORANGE COUNTY,SNF,SKILLED NURSING FACILITY,LTC,99,9021 KNOTT AVE,BUENA PARK,90620,4138,"GOLDSMITH, GLEN",ADMINISTRATOR@ORANGEREHAB.COM,(714) 826-5046,(714) 826-2330,400,ORANGE,06,ORANGE COUNTY,Y,060000149,"THE REHABILITATION CENTER OF ORANGE COUNTY, LLC",29AUG1990,12MAY2018,11MAY2019,LIMITED LIABILITY COMPANY,33.83034,-118.012011,"(-118.012011,33.83034)",206301280,9021,KNOTT AVE,30,ORANGE,	059,,,
060000125,ORANGEGROVE REHABILITATION HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,97,12332 GARDEN GROVE BLVD,GARDEN GROVE,92843,1804,"MEDINA, ALEXANDER",,(714)534-7921,(714) 534-1041,400,ORANGE,06,ORANGE COUNTY,Y,060000180,"GARDEN GROVE MEDICAL INVESTORS, LTD.",23MAR1972,01MAY2018,30APR2019,PARTNERSHIP,33.77369,-117.916971,"(-117.916971,33.77369)",206301363,12332,GARDEN GROVE BLVD,30,ORANGE,	059,,,
060000126,SUN MAR NURSING CENTER,SNF,SKILLED NURSING FACILITY,LTC,69,1720 W ORANGE AVE,ANAHEIM,92804,2638,"BALANAY, CHANNON",ADMIN@SUNMARNURSING.COM,(714) 776-1154,(714) 776-1720,400,ORANGE,06,ORANGE COUNTY,Y,060000150,"SUN MAR HEALTH CARE, INC.",01NOV1961,01MAY2018,30APR2019,PROFIT CORP,33.8246,-117.942411,"(-117.942411,33.8246)",206301281,1720,W ORANGE AVE,30,ORANGE,	059,,,
060000127,PACIFIC HAVEN SUBACUTE AND HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,12072 TRASK AVE,GARDEN GROVE,92843,3821,"CRUZ, MELODY",INFO@PACIFICHAVENHEALTHCARE.COM,(714) 546-0967,(714) 534-1942,400,ORANGE,06,ORANGE COUNTY,Y,060000170,"12072 TRASK, INC.",01OCT1959,02JAN2018,01JAN2019,PROFIT CORP,33.76659,-117.918681,"(-117.918681,33.76659)",206301334,12072,TRASK AVE,30,ORANGE,	059,,,
060000129,CRYSTAL COVE CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,96,1445 SUPERIOR AVE,NEWPORT BEACH,92663,6152,"KIMBALL, JOHN",BHADLEY@PLUM.COM,(949) 548-8369,(949) 515-3930,400,ORANGE,06,ORANGE COUNTY,Y,060000155,"NORWAY MAPLE HOLDINGS, LLC",01JUN1988,01JUN2018,31MAY2019,LIMITED LIABILITY COMPANY,33.62723,-117.933101,"(-117.933101,33.62723)",206301290,1445,SUPERIOR AVE,30,ORANGE,	059,,,
060000130,PARKVIEW HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,41,1514 E LINCOLN AVE,ANAHEIM,92805,2219,"DAVIS, MICHAEL S",SCOTTDAVISPHC@GMAIL.COM,(714) 999-2748,(714) 774-2222,400,ORANGE,06,ORANGE COUNTY,Y,060000156,"PARKVIEW HEALTHCARE CENTER OPERATING COMPANY, LLC",01JAN1959,01APR2018,31MAR2019,LIMITED LIABILITY COMPANY,33.83894,-117.896711,"(-117.896711,33.83894)",206301294,1514,E LINCOLN AVE,30,ORANGE,	059,,,
060000131,NEWPORT SUBACUTE HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,137,2570 NEWPORT BLVD,COSTA MESA,92627,1331,"THOMPSON, TIANA",TTHOMPSON@NEWPORTSUBACUTE.COM,(949) 631-8681,(949) 631-4282,400,ORANGE,06,ORANGE COUNTY,Y,060000158,"COSTA MESA HEALTHCARE, INC,",21APR1993,10NOV2017,09NOV2018,PROFIT CORP,33.66188,-117.897341,"(-117.897341,33.66188)",206301302,2570,NEWPORT BLVD,30,ORANGE,	059,,,
