id,account,video,play_date,play_duration
2833,613,19083,2018-09-27,4625
2834,230,10553,2018-12-26,4878
2835,690,18164,2018-11-24,7143
2836,757,17008,2019-03-18,589
2837,460,9259,2019-06-27,7031
2838,112,15582,2019-04-28,7551
2839,45,10996,2019-05-31,3474
2840,822,1738,2019-04-27,10407
2841,723,60477,2019-08-30,10107
2842,343,48183,2019-02-06,7838
2843,730,37614,2019-01-30,10745
2844,725,30087,2019-07-08,3756
2845,469,59814,2018-12-27,9716
2846,657,34522,2018-11-08,6980
2847,157,61872,2019-06-23,6519
2848,468,56063,2019-07-23,1408
2849,768,22410,2019-04-23,9353
2850,663,17176,2018-10-19,9999
2851,437,23458,2019-08-18,2623
2852,173,12590,2018-12-07,3715
2853,64,2572,2019-05-23,5569
2854,45,59944,2019-04-15,2135
2855,546,4932,2019-01-24,4155
2856,412,52877,2018-11-30,3151
2857,716,50714,2018-12-25,10283
2858,349,30186,2018-11-07,5117
2859,888,56677,2019-08-24,1986
2860,428,46063,2019-01-08,5493
2861,264,16948,2019-01-08,4665
2862,625,33162,2019-06-12,8552
2863,587,27551,2019-01-10,3244
2864,306,28033,2018-12-25,543
2865,68,53427,2018-11-13,4580
2866,851,15285,2018-11-03,5869
2867,109,44701,2019-03-03,9174
2868,710,56275,2019-05-16,3711
2869,603,22444,2018-12-14,3839
2870,297,10103,2018-10-23,176
2871,216,41275,2018-11-10,309
2872,97,63544,2019-06-07,7657
2873,547,49147,2019-07-17,8193
2874,656,61854,2019-08-27,560
2875,744,37356,2019-04-08,2148
2876,683,7461,2019-08-28,7294
2877,259,37894,2019-06-29,3762
2878,576,8985,2018-10-24,6471
2879,284,9523,2019-04-05,7645
2880,35,54490,2019-06-08,9240
2881,690,41392,2019-03-14,157
2882,297,51857,2019-07-31,5433
2883,739,23658,2018-11-15,5672
2884,378,52367,2019-01-22,9774
2885,208,50,2019-08-08,2891
2886,850,12458,2018-10-27,6909
2887,575,10902,2018-09-15,8252
2888,571,30352,2019-08-06,791
2889,795,6009,2019-07-18,9036
2890,730,89,2019-03-11,9435
2891,874,20770,2018-09-25,9103
2892,645,6126,2019-01-16,675
2893,354,34125,2018-12-28,6999
2894,215,30191,2019-02-08,8642
2895,17,50244,2019-05-03,6361
2896,283,64162,2019-03-18,3014
2897,108,42263,2019-03-07,6322
2898,576,30995,2019-05-27,4992
2899,338,2786,2019-01-28,10422
2900,368,4787,2019-04-02,3330
2901,446,54907,2019-02-18,5041
2902,329,36932,2019-04-05,4254
2903,169,23476,2018-09-29,4866
2904,654,42117,2019-02-04,5484
2905,454,61564,2019-05-28,5883
2906,712,48529,2018-12-24,1482
2907,665,25377,2019-02-27,2439
2908,738,14373,2019-04-28,8093
2909,844,32755,2019-01-11,3274
2910,565,36083,2019-04-21,2591
2911,838,56471,2018-12-12,1788
2912,91,38735,2019-06-26,10536
2913,152,46128,2019-08-13,5733
2914,463,6735,2019-03-27,3418
2915,893,22969,2019-01-30,8330
2916,566,56234,2019-07-05,695
2917,128,30951,2019-04-10,3252
2918,517,3708,2019-06-26,3483
2919,247,50204,2019-05-11,3789
2920,595,52392,2019-08-27,4256
2921,542,43361,2019-01-25,3444
2922,848,45860,2019-04-18,4788
2923,110,45606,2019-05-30,1552
2924,820,53720,2019-05-11,9257
2925,262,2400,2019-06-12,9939
2926,384,39216,2018-12-08,10337
2927,512,46957,2018-11-23,5147
2928,602,57512,2019-04-15,3884
2929,456,25409,2018-12-14,5207
2930,619,45880,2019-01-15,7942
2931,5,24457,2019-03-05,1356
2932,102,62786,2019-03-18,3661
2933,438,21348,2019-06-23,6859
2934,878,7145,2019-02-09,1772
2935,18,35798,2019-01-08,7856
2936,708,24136,2019-02-20,4687
2937,836,28027,2019-02-19,6191
2938,214,20694,2019-06-04,475
2939,84,2849,2019-05-27,1130
2940,505,4717,2019-01-18,6684
2941,385,2392,2019-03-02,9572
2942,770,36505,2018-10-20,3125
2943,693,63074,2018-11-26,4949
2944,867,11227,2018-12-06,2202
2945,899,7044,2018-10-02,8274
2946,234,25819,2019-07-12,7401
2947,605,15479,2018-09-11,2842
2948,784,27337,2018-10-26,409
2949,190,8329,2019-08-03,9700
2950,437,64094,2018-11-22,2502
2951,58,60311,2019-07-22,8323
2952,475,12485,2019-03-07,946
2953,320,38043,2018-10-11,7186
2954,831,198,2019-05-19,1196
2955,551,49639,2019-04-08,5625
2956,180,8917,2019-06-07,5157
2957,526,25483,2019-07-18,3573
2958,727,44312,2019-01-11,5989
2959,128,4722,2019-04-03,3612
2960,485,30837,2019-08-31,8625
2961,834,9334,2018-12-27,4891
2962,380,24199,2018-12-27,8472
2963,676,43237,2019-05-30,7558
2964,308,46128,2019-07-31,8999
2965,732,21081,2019-01-23,2469
2966,205,42430,2019-07-04,1153
2967,306,14319,2019-04-23,5674
2968,272,29932,2018-10-12,9057
2969,646,22097,2018-10-27,9745
2970,176,56807,2019-01-27,8968
2971,606,592,2019-01-18,877
2972,398,50491,2019-03-23,2632
2973,110,23679,2019-02-27,8375
2974,155,27904,2019-06-21,6527
2975,441,45664,2018-09-06,6976
2976,21,46970,2019-07-16,4458
2977,88,4104,2019-06-28,7708
2978,226,48269,2018-10-30,6379
2979,147,12108,2019-05-13,1483
2980,93,14497,2019-02-18,2020
2981,140,26316,2019-06-06,1704
2982,252,19778,2019-08-18,2453
2983,188,3249,2019-05-21,8705
2984,469,873,2018-10-17,1587
2985,196,54736,2018-10-18,923
2986,384,19322,2019-03-09,2655
2987,661,1794,2018-12-26,2280
2988,86,11477,2018-12-22,2750
2989,744,32660,2019-01-03,7237
2990,703,25303,2018-11-21,8199
2991,453,43934,2018-12-24,3280
2992,895,5886,2018-12-11,3817
2993,74,28866,2018-11-27,10060
2994,8,7179,2018-10-03,7450
2995,778,36787,2019-02-04,10277
2996,17,53274,2018-09-15,4999
2997,43,40128,2019-04-23,5353
2998,789,30287,2018-10-24,5374
2999,134,34579,2019-07-19,7455
3000,82,33508,2019-07-31,176
3001,201,43025,2018-10-09,4309
3002,43,25010,2018-09-27,3184
3003,account,video,play_date,play_duration
3004,883,39303,2019-03-02,243
3005,763,16116,2019-02-04,6920
3006,63,1117,2019-06-06,527
3007,604,62460,2018-12-07,9676
3008,472,41102,2019-05-30,9427
3009,680,9138,2019-03-05,8137
3010,433,9122,2019-03-15,92
3011,684,25951,2018-12-29,3770
3012,700,57893,2019-06-17,5274
3013,177,52674,2018-11-16,6243
3014,160,55945,2019-01-30,5833
3015,373,62682,2019-02-11,2241
3016,497,54980,2019-05-24,7339
3017,484,20977,2018-11-27,5905
3018,157,8173,2018-12-27,8760
3019,711,2676,2019-04-03,1258
3020,588,31339,2018-10-29,9485
3021,773,63183,2019-08-09,10739
3022,458,39243,2018-10-05,6401
3023,653,57230,2018-09-06,3751
3024,236,7814,2019-06-04,7220
3025,403,33506,2019-07-20,5158
3026,325,13519,2019-06-30,549
3027,851,11647,2019-08-15,5927
3028,569,7412,2019-06-19,3587
3029,335,41836,2019-08-02,3991
3030,349,55365,2018-12-17,3057
3031,622,46247,2018-11-29,7276
3032,44,26390,2018-12-16,9481
3033,609,12930,2019-06-12,9813
3034,34,36211,2019-03-28,4414
3035,800,3256,2019-05-19,4944
3036,12,63070,2019-05-20,9987
3037,549,64953,2019-05-03,9749
3038,242,9817,2018-09-11,8086
3039,137,14982,2019-07-05,3831
3040,887,12208,2019-05-15,7078
3041,577,52474,2018-12-19,4973
3042,182,32980,2018-11-04,5799
3043,668,17793,2019-04-29,3243
3044,890,44070,2018-12-31,10247
3045,545,54406,2019-03-24,3838
3046,162,19164,2019-01-18,9367
3047,623,64507,2019-03-04,9
3048,624,56470,2019-01-27,1391
3049,401,58682,2019-07-28,4805
3050,173,57449,2019-05-14,3340
3051,31,15480,2018-09-26,5470
3052,28,41353,2019-02-11,8069
3053,617,52570,2019-02-08,8734
3054,304,50652,2018-10-17,2821
3055,18,54039,2019-05-20,10659
3056,84,35265,2018-11-19,3759
3057,680,56055,2018-10-01,2312
3058,674,16466,2019-02-15,5252
3059,190,22136,2019-03-14,4819
3060,583,17532,2019-06-12,3658
3061,496,2990,2019-03-26,9890
3062,586,24769,2018-10-03,5656
3063,296,34133,2018-09-21,3468
3064,148,730,2019-05-10,3372
3065,296,54438,2018-10-23,3761
3066,713,49167,2019-08-06,9632
3067,861,45997,2019-05-29,157
3068,494,17181,2018-12-07,7860
3069,217,54346,2018-09-16,8337
3070,246,34412,2018-09-11,5087
3071,791,63355,2018-10-05,7667
3072,618,33034,2019-07-16,7414
3073,875,56443,2019-02-22,973
3074,260,2904,2019-06-12,7493
3075,54,25114,2018-09-13,8154
3076,890,14356,2019-06-10,9283
3077,535,8620,2019-04-16,1677
3078,395,49558,2019-04-10,1616
3079,29,57,2019-07-28,10111
3080,701,273,2019-01-11,3306
3081,274,48776,2019-04-16,1285
3082,311,61124,2019-07-02,1835
3083,103,52244,2018-10-08,1656
3084,527,39502,2019-01-20,1106
3085,873,52477,2019-07-30,3276
3086,379,8954,2018-12-09,8475
3087,425,13105,2019-06-16,5145
3088,20,7411,2019-06-03,3442
3089,560,62115,2018-10-21,3985
3090,168,62409,2019-05-28,8479
3091,556,48955,2019-02-10,4376
3092,694,34276,2019-07-14,8230
3093,541,59603,2019-03-13,813
3094,805,64120,2019-06-19,2875
3095,862,47789,2018-12-31,2162
3096,570,46083,2018-10-06,8754
3097,632,10061,2018-12-13,1373
3098,594,63857,2019-01-26,5767
3099,18,49591,2019-05-23,9246
3100,858,9555,2018-10-31,3201
3101,182,29897,2019-08-10,10179
3102,708,44418,2019-05-13,3509
3103,779,44776,2019-01-29,4019
3104,583,36949,2018-11-22,6320
3105,23,51660,2018-11-24,6359
3106,221,27976,2019-05-01,4558
3107,489,15730,2019-04-25,3239
3108,806,62156,2018-09-20,9440
3109,816,1916,2018-11-21,8116
3110,448,40177,2019-01-29,10506
3111,239,34765,2018-11-30,7882
3112,714,53513,2018-10-03,10080
3113,473,1140,2019-04-30,9253
3114,649,600,2019-07-06,2271
3115,786,27943,2019-05-02,10027
3116,201,46193,2019-06-04,1774
3117,406,59268,2018-12-21,9410
3118,762,60807,2019-06-07,3083
3119,815,5523,2018-09-10,10171
3120,103,33055,2018-10-26,5931
3121,756,62301,2019-01-17,4779
3122,459,53039,2019-09-01,9625
3123,739,7170,2019-01-23,2769
3124,854,48484,2019-01-14,407
3125,687,55944,2019-05-13,3484
3126,119,62701,2019-03-28,8057
3127,328,24149,2018-10-23,10677
3128,508,10510,2018-10-29,1710
3129,629,57478,2019-04-30,8353
3130,7,26151,2018-12-28,692
3131,317,62274,2019-08-29,4335
3132,32,50727,2018-11-06,9194
3133,812,18873,2019-07-05,3983
3134,857,32026,2019-08-08,7137
3135,40,44775,2019-07-04,2866
3136,754,43506,2019-06-14,9344
3137,291,28885,2019-06-03,4895
3138,249,7543,2018-12-22,2110
3139,523,11055,2019-07-08,6379
3140,294,55944,2019-02-16,2638
3141,865,56339,2019-04-16,8598
3142,326,60510,2019-07-10,1525
3143,784,38358,2018-10-10,6008
3144,390,61767,2019-06-27,1511
3145,80,31309,2018-10-25,1172
3146,309,6406,2019-04-10,10008
3147,572,18496,2018-12-11,872
3148,185,12181,2019-02-09,10197
3149,210,13978,2018-09-08,560
3150,68,29363,2018-10-08,4648
3151,560,12227,2019-05-21,10177
3152,842,22781,2018-11-25,1640
3153,877,49100,2019-03-12,5853
3154,427,14919,2019-03-31,6833
3155,146,59636,2019-02-20,9380
3156,373,18261,2019-03-01,6638
3157,506,26044,2018-11-07,4640
3158,694,59071,2019-08-28,10100
3159,3,56415,2018-10-18,7098
3160,94,33025,2018-09-11,2542
3161,162,20347,2019-05-19,10074
3162,732,35094,2018-12-14,7452
3163,517,14089,2019-06-25,5266
3164,846,57585,2018-11-12,10004
3165,105,49107,2019-06-13,4896
3166,876,48741,2018-09-14,5987
3167,405,35330,2018-10-10,5069
3168,693,52844,2019-09-04,6952
3169,209,31237,2019-02-05,9126
3170,726,16572,2019-05-31,2838
3171,286,44363,2019-01-31,6015
3172,869,52658,2019-08-30,7475
3173,274,62365,2018-12-17,84
3174,880,45226,2018-09-23,4850
3175,1,11363,2019-01-02,7105
3176,886,41744,2019-03-18,7126
3177,439,7466,2019-06-14,9546
3178,746,5363,2019-01-10,9529
3179,2,14440,2018-11-21,6467
3180,789,63851,2018-12-10,9610
3181,472,54271,2018-10-07,6083
3182,631,22850,2019-01-04,3823
3183,843,40060,2019-05-19,4750
3184,555,5971,2019-07-27,6314
3185,288,53728,2018-11-24,8789
3186,679,28396,2018-09-29,7308
3187,830,51452,2019-06-18,7385
3188,399,9189,2018-11-10,6530
3189,147,31414,2019-06-17,1489
3190,802,43860,2019-07-05,4759
3191,615,1666,2018-11-29,5446
3192,172,25838,2019-08-18,2128
3193,94,6688,2019-06-14,4586
3194,623,7497,2019-08-15,5739
3195,442,32702,2019-06-27,4346
3196,868,11396,2019-02-05,10236
3197,613,12061,2019-07-12,5586
3198,63,23683,2019-08-16,6454
3199,595,41798,2019-04-08,3905
3200,467,55490,2019-07-07,5840
3201,114,60566,2019-03-26,8365
3202,243,23626,2019-01-08,10108
3203,316,9311,2019-05-09,1006
3204,135,3566,2019-08-28,7584
3205,354,4804,2018-10-29,2469
3206,509,6078,2019-08-07,2278
3207,77,49965,2019-05-29,7128
3208,200,33676,2018-12-27,2887
3209,624,29250,2019-08-03,56
3210,12,62505,2019-04-01,4081
3211,360,30121,2019-01-09,3948
3212,396,52121,2019-08-20,7689
3213,351,40592,2019-04-20,8803
3214,261,32312,2019-01-30,8491
3215,686,25607,2018-12-16,9409
3216,793,10060,2019-05-06,2669
3217,10,17126,2019-02-09,2295
3218,40,19580,2019-04-12,3818
3219,630,38207,2019-07-15,9352
3220,626,25702,2019-07-16,4011
3221,523,31228,2019-06-06,6747
3222,585,35463,2019-08-04,900
3223,737,11491,2019-09-02,6337
3224,700,40872,2019-03-22,2395
3225,753,44162,2019-01-19,120
3226,687,17568,2018-12-17,279
3227,361,26938,2019-02-12,3585
3228,842,63829,2018-10-24,7781
3229,344,39640,2019-05-20,343
3230,375,59661,2019-01-01,6233
3231,201,4682,2019-01-25,2667
3232,370,26514,2019-01-04,8477
3233,676,8591,2019-03-25,9731
3234,370,10875,2019-01-04,9049
3235,81,25366,2019-07-05,8885
3236,795,42111,2019-02-27,1677
3237,556,13172,2018-10-20,850
3238,553,29933,2019-06-18,226
3239,477,42603,2018-12-24,4295
3240,189,57979,2019-02-24,7549
3241,429,6771,2018-10-16,2507
3242,596,39420,2019-06-01,10067
3243,283,32741,2019-04-09,7317
3244,758,12112,2019-09-03,9992
3245,321,5725,2019-01-06,5456
3246,871,22769,2018-11-04,4083
3247,573,25872,2019-01-27,6087
3248,370,30142,2019-02-21,3789
3249,898,57651,2019-04-26,1355
3250,744,18928,2018-11-14,10121
3251,675,55019,2019-01-26,175
3252,157,48942,2019-01-23,5549
3253,585,7621,2018-12-11,1793
3254,712,49960,2019-05-03,492
3255,830,19613,2019-05-07,9854
3256,772,24147,2019-08-20,5377
3257,656,5995,2018-10-27,2632
3258,110,31121,2019-01-04,7001
3259,253,41746,2019-06-01,5800
3260,277,35871,2019-07-11,3093
3261,502,12343,2019-05-15,3896
3262,887,656,2019-01-31,8574
3263,280,41990,2019-08-13,9293
3264,33,47040,2019-08-12,3878
3265,366,56659,2019-04-05,7548
3266,432,27701,2019-01-19,9011
3267,305,39949,2018-10-07,4258
3268,199,59009,2019-05-14,10629
3269,551,30597,2019-04-17,10788
3270,879,51348,2018-12-08,4005
3271,68,55309,2018-11-12,4028
3272,817,59929,2018-11-29,2159
3273,553,46544,2018-11-07,5131
3274,727,20881,2019-02-14,4337
3275,244,37775,2019-02-01,8626
3276,710,27882,2018-09-30,6683
3277,222,44586,2019-08-28,4337
3278,81,12511,2019-06-11,7821
3279,42,47759,2019-06-04,2622
3280,471,49150,2018-11-11,4690
3281,865,64499,2018-10-28,690
3282,307,2751,2019-03-31,7719
3283,529,63476,2019-05-19,297
3284,730,34071,2019-03-08,2296
3285,91,50516,2019-02-10,3353
3286,480,36581,2019-05-06,4865
3287,484,15285,2019-04-15,1965
3288,471,18116,2019-06-24,8812
3289,66,28545,2019-01-25,1480
3290,86,44063,2019-02-15,7861
3291,579,52555,2018-11-23,6815
3292,782,30168,2019-03-19,5150
3293,284,57236,2019-03-31,5565
3294,15,52283,2019-07-13,875
3295,740,55695,2018-09-05,9063
3296,631,36942,2018-12-13,8640
3297,691,36941,2019-01-28,9704
3298,48,22945,2019-02-20,9930
3299,408,457,2019-05-10,1897
3300,736,54407,2019-06-22,4206
3301,94,12035,2019-08-03,2327
3302,820,44371,2019-01-16,854
3303,856,60867,2019-02-18,5922
3304,99,14966,2019-01-19,5414
3305,571,49342,2018-11-04,6361
3306,771,29181,2019-07-01,2536
3307,509,21488,2019-06-14,7124
3308,526,28296,2019-03-24,4787
3309,535,43449,2019-02-16,8460
3310,303,28309,2019-07-29,1528
3311,335,8410,2019-08-24,5937
3312,445,19423,2019-03-04,9389
3313,609,9955,2018-10-23,4513
3314,274,15286,2019-03-15,8650
3315,751,17191,2019-03-27,7062
3316,15,5474,2019-07-29,7804
3317,884,22174,2018-09-15,2904
3318,67,21828,2018-12-15,10202
3319,329,11108,2019-02-05,10464
3320,654,14041,2019-03-28,8339
3321,207,59913,2018-09-09,10619
3322,32,984,2019-04-14,5012
3323,277,59616,2019-09-02,10307
3324,2,59306,2019-02-25,3460
3325,771,50144,2018-09-27,1804
3326,141,63225,2019-06-03,3628
3327,249,40530,2019-03-02,2694
3328,586,35978,2018-11-05,3029
3329,255,32149,2019-03-06,2657
3330,611,13460,2019-06-05,3406
3331,180,4752,2019-06-19,3566
3332,629,20940,2018-12-04,7014
3333,434,8050,2019-06-26,4478
3334,354,61445,2019-08-10,3144
3335,719,43079,2019-01-16,6462
3336,314,38628,2019-07-22,7965
3337,143,53113,2018-11-01,3461
3338,75,55921,2019-02-17,169
3339,150,28841,2019-06-07,3829
3340,741,26336,2019-01-01,10076
3341,775,25287,2019-06-19,10210
3342,63,21417,2019-03-19,915
3343,35,42758,2019-02-21,7495
3344,537,14197,2018-12-09,4373
3345,664,43400,2019-02-01,5177
3346,647,7567,2019-03-27,2379
3347,514,6259,2019-02-08,3511
3348,770,13886,2019-02-03,8692
3349,509,31796,2019-05-09,3464
3350,410,60474,2018-09-29,2640
3351,264,35611,2018-09-10,3571
3352,160,64629,2019-01-13,9787
3353,401,17618,2019-06-29,10034
3354,429,32574,2019-05-19,10118
3355,362,55322,2018-10-11,1380
3356,458,16401,2018-09-15,4700
3357,218,45462,2019-04-16,5113
3358,203,44123,2018-10-30,5457
3359,810,35907,2019-06-15,2833
3360,160,12492,2018-11-15,2262
3361,508,39502,2018-11-23,4486
3362,2,44160,2018-09-09,742
3363,394,35431,2019-02-03,1708
3364,887,23384,2019-08-22,6174
3365,442,14213,2018-09-09,3924
3366,113,21994,2018-12-22,7650
3367,418,34774,2018-11-25,4891
3368,306,156,2019-02-11,7491
3369,613,20011,2018-09-09,9840
3370,24,52642,2018-09-09,1621
3371,812,52623,2018-11-14,9975
3372,13,2550,2019-03-31,6136
3373,45,34790,2019-04-01,3289
3374,246,46114,2019-07-05,1170
3375,619,8997,2019-08-05,7459
3376,366,16980,2019-01-27,6999
3377,565,58490,2019-03-20,1585
3378,179,26104,2019-04-15,10499
3379,672,22437,2019-03-05,10665
3380,745,61282,2019-05-23,3778
3381,753,22758,2019-02-08,4165
3382,628,3974,2018-11-24,721
3383,405,32031,2019-02-21,7926
3384,456,24682,2019-03-26,6031
3385,506,12712,2019-02-09,9719
3386,248,21273,2019-01-26,8705
3387,436,63891,2019-06-18,1959
3388,108,47504,2019-02-14,6093
3389,779,38072,2018-09-20,1133
3390,557,7259,2019-05-21,6068
3391,697,9828,2019-02-16,924
3392,93,23589,2019-05-22,1323
3393,151,38813,2019-01-25,7477
3394,49,54021,2019-08-31,3619
3395,653,1112,2018-10-25,6808
3396,263,9113,2019-08-19,2105
3397,265,14361,2019-05-11,2126
3398,516,2254,2019-02-19,8929
3399,609,45917,2019-08-03,7800
3400,298,8562,2019-03-04,7377
3401,440,1941,2019-05-07,5046
3402,343,27750,2019-08-20,6353
3403,350,56095,2018-12-06,3590
3404,473,29448,2018-10-28,7507
3405,873,52505,2018-12-03,2573
3406,4,12767,2019-07-28,6016
3407,691,48996,2019-04-12,5880
3408,799,61431,2018-09-08,5910
3409,456,15206,2018-11-21,2927
3410,537,20096,2018-12-19,4299
3411,589,1560,2019-04-12,8677
3412,839,64186,2019-03-24,5321
3413,779,10929,2018-11-24,2818
3414,66,31870,2018-12-13,587
3415,311,56529,2018-10-16,5019
3416,301,35383,2019-07-04,6066
3417,899,17831,2018-10-07,8403
3418,534,503,2019-05-21,7261
3419,321,16209,2019-08-07,658
3420,392,60630,2019-05-24,9324
3421,105,64972,2019-05-13,4900
3422,640,2902,2018-11-11,4823
3423,618,26594,2019-01-27,4940
3424,11,18247,2019-06-15,9496
3425,272,5986,2018-12-03,1826
3426,359,33954,2018-12-17,1892
3427,107,36625,2018-10-27,7284
3428,622,43713,2018-11-01,798
3429,840,13675,2018-12-14,4483
3430,480,51139,2018-10-22,9441
3431,642,44351,2019-02-08,679
3432,532,19450,2019-04-04,1579
3433,75,59491,2019-07-28,4195
3434,296,959,2018-11-08,8697
3435,735,11354,2018-12-23,4958
3436,855,60608,2018-11-08,3884
3437,870,10491,2019-07-15,4498
3438,709,24814,2019-04-15,10770
3439,72,683,2018-12-23,7879
3440,808,706,2018-12-26,4442
3441,167,61684,2019-02-08,9594
3442,584,569,2018-11-02,1873
3443,663,5115,2019-06-04,7043
3444,38,29743,2018-11-25,7586
3445,854,6987,2018-11-27,1510
3446,802,21660,2019-05-29,318
3447,155,2819,2019-07-01,436
3448,233,22772,2018-10-02,647
3449,711,3286,2018-12-18,2392
3450,35,46910,2019-03-01,9897
3451,458,1050,2018-10-31,10064
3452,370,3282,2019-03-10,3036
3453,187,54473,2019-02-10,5428
3454,25,39685,2018-09-21,6530
3455,146,28314,2019-05-21,8581
3456,696,14782,2019-07-29,6209
3457,93,33241,2018-12-25,8139
3458,896,46134,2019-06-30,9286
3459,201,59156,2019-06-03,5039
3460,899,23117,2019-02-18,3538
3461,667,12436,2019-08-17,56
3462,783,55876,2019-08-19,6600
3463,345,61760,2018-09-18,5964
3464,288,21366,2019-04-17,10380
3465,49,31045,2019-05-25,3775
3466,147,53972,2019-02-13,7623
3467,847,52757,2019-08-23,3296
3468,428,8006,2019-08-03,8331
3469,672,9922,2019-04-01,3105
3470,645,58918,2019-04-30,9375
3471,659,4401,2019-01-23,1939
3472,143,16697,2019-04-06,10513
3473,404,22710,2019-01-16,2386
3474,430,41434,2018-09-25,2816
3475,44,16986,2019-02-19,5413
3476,448,14072,2018-09-19,1238
3477,545,26195,2019-02-01,1082
3478,801,12904,2019-05-06,8479
3479,43,22802,2019-02-23,8843
3480,488,46637,2018-11-03,1246
3481,688,52689,2019-04-17,2053
3482,228,58201,2018-12-25,1967
3483,759,62842,2019-01-22,5063
3484,727,14912,2019-06-28,6225
3485,513,36527,2019-01-02,4507
3486,855,3521,2018-12-23,9129
3487,774,26481,2018-09-19,6472
3488,508,4585,2019-01-10,3391
3489,548,49812,2019-05-14,3606
3490,416,15210,2019-04-18,9967
3491,51,16523,2019-08-31,5971
3492,789,45782,2019-02-26,331
3493,303,2659,2019-06-15,6207
3494,172,17330,2018-09-23,6253
3495,160,29272,2019-03-24,8693
3496,849,14930,2019-06-18,3722
3497,841,47133,2018-10-14,269
3498,330,18528,2019-05-12,10759
3499,103,63008,2018-09-06,10117
3500,564,12024,2019-01-30,10516
3501,631,47388,2019-02-27,2873
3502,297,42407,2018-10-15,7572
3503,872,61995,2019-05-23,5590
3504,482,10348,2018-09-10,10686
3505,460,21244,2019-07-23,2933
3506,788,33113,2018-10-11,4698
3507,91,31044,2019-06-17,418
3508,823,25035,2019-06-09,10618
3509,288,23873,2019-01-30,8642
3510,551,49802,2019-01-06,5927
3511,750,37813,2019-03-29,48
3512,647,57835,2019-07-09,478
3513,181,12531,2019-01-28,1685
3514,897,9571,2019-01-30,5360
3515,619,50236,2018-12-11,1865
3516,403,11551,2019-05-05,8103
3517,697,42935,2019-08-19,991
3518,895,51686,2019-06-10,10288
3519,13,10988,2019-05-17,9007
