Host,HOST_NAME,SWITCH_ID,SWITCH_NAME,STORAGE_ARRAY_ID
SV461ESX24,HOSTNAME4539,61840,SWITCHNAME4539,61861
SV461ESX24,HOSTNAME4540,61840,SWITCHNAME4540,61861
SV461ESX33,HOSTNAME4541,61840,SWITCHNAME4541,0
SV461ESX79,HOSTNAME4542,61840,SWITCHNAME4542,61861
SV461ESX45,HOSTNAME4543,61840,SWITCHNAME4543,61861
SV461ESX45,HOSTNAME4544,61840,SWITCHNAME4544,61861
SV461ESX45,HOSTNAME4545,61843,SWITCHNAME4545,61861
SV461ESX10,HOSTNAME4546,61843,SWITCHNAME4546,61861
SV461ESX11,HOSTNAME4547,61843,SWITCHNAME4547,61861
SV461ESX11,HOSTNAME4548,61843,SWITCHNAME4548,61861
SV461ESXCR39,HOSTNAME4549,61843,SWITCHNAME4549,61861
SV461ESXCR39,HOSTNAME4550,61843,SWITCHNAME4550,61861
SV461ESXCR39,HOSTNAME4551,61843,SWITCHNAME4551,61861
SV461ESX24,HOSTNAME4552,61843,SWITCHNAME4552,61861
SV461ESX22,HOSTNAME4553,61840,SWITCHNAME4553,61861
SV461ESX22,HOSTNAME4554,61840,SWITCHNAME4554,61861
SV461ESX22,HOSTNAME4555,61840,SWITCHNAME4555,61861
SV461ESXCR39,HOSTNAME4556,61840,SWITCHNAME4556,61861
SV461ESXCR39,HOSTNAME4557,61840,SWITCHNAME4557,61861
SV461ESXCR39,HOSTNAME4558,61840,SWITCHNAME4558,61861
SV461ESXCR39,HOSTNAME4559,61840,SWITCHNAME4559,61861
SV461ESX11,HOSTNAME4560,61840,SWITCHNAME4560,61861
SV461ESX11,HOSTNAME4561,61843,SWITCHNAME4561,61861
SV461ESX39,HOSTNAME4562,61843,SWITCHNAME4562,61861
SV461ESX40,HOSTNAME4563,61843,SWITCHNAME4563,61861
SV461ESX11,HOSTNAME4564,61843,SWITCHNAME4564,61861
SV461ESX12,HOSTNAME4565,61843,SWITCHNAME4565,61861
SV461ESX17,HOSTNAME4566,61843,SWITCHNAME4566,61861
SV461ESX78,HOSTNAME4567,61843,SWITCHNAME4567,61861
SV461ESX11,HOSTNAME4568,61843,SWITCHNAME4568,61861
SV461ESX78,HOSTNAME4569,61840,SWITCHNAME4569,61861
SV461ESX78,HOSTNAME4570,61840,SWITCHNAME4570,61861
SV461ESX78,HOSTNAME4571,61840,SWITCHNAME4571,61861
SV461ESX78,HOSTNAME4572,61840,SWITCHNAME4572,61861
SV461ESX78,HOSTNAME4573,61840,SWITCHNAME4573,61861
SV461ESX35,HOSTNAME4574,61840,SWITCHNAME4574,61861
SV461ESX12,HOSTNAME4575,61840,SWITCHNAME4575,61861
SV461ESX78,HOSTNAME4576,61840,SWITCHNAME4576,61861
SV461ESX35,HOSTNAME4577,61843,SWITCHNAME4577,61861
SV461ESX116,HOSTNAME4578,61843,SWITCHNAME4578,61862
SV461ESX116,HOSTNAME4579,61843,SWITCHNAME4579,61862
SV461ESX205,HOSTNAME4580,61843,SWITCHNAME4580,61862
SV461ESX103,HOSTNAME4581,61843,SWITCHNAME4581,61862
SV461ESX185,HOSTNAME4582,61843,SWITCHNAME4582,61862
SV461ESX115,HOSTNAME4583,61843,SWITCHNAME4583,61862
SV461ESX115,HOSTNAME4584,61843,SWITCHNAME4584,61862
SV461ESX113,HOSTNAME4585,61840,SWITCHNAME4585,61862
SV461ESX113,HOSTNAME4586,61840,SWITCHNAME4586,61862
SV461ESX184,HOSTNAME4587,61840,SWITCHNAME4587,61862
SV461ESX183,HOSTNAME4588,61840,SWITCHNAME4588,61862
SV461ESX183,HOSTNAME4589,61840,SWITCHNAME4589,61862
SV461ESX205,HOSTNAME4590,61840,SWITCHNAME4590,61862
SV461ESX205,HOSTNAME4591,61840,SWITCHNAME4591,61862
SV461ESX103,HOSTNAME4592,61840,SWITCHNAME4592,61862
SV461ESX184,HOSTNAME4593,61843,SWITCHNAME4593,61862
SV461ESX184,HOSTNAME4594,61843,SWITCHNAME4594,61862
SV461ESX115,HOSTNAME4595,61843,SWITCHNAME4595,61862
SV461ESX115,HOSTNAME4596,61843,SWITCHNAME4596,61862
SV461ESX115,HOSTNAME4597,61843,SWITCHNAME4597,61862
SV461ESX184,HOSTNAME4598,61843,SWITCHNAME4598,61862
SV461ESX183,HOSTNAME4599,61843,SWITCHNAME4599,61862
SV461ESX110,HOSTNAME4600,61843,SWITCHNAME4600,61862
SV461ESX33,HOSTNAME4601,61840,SWITCHNAME4601,61861
SV461ESX116,HOSTNAME4602,61840,SWITCHNAME4602,61862
SV461ESX205,HOSTNAME4603,61840,SWITCHNAME4603,61862
SV461ESX205,HOSTNAME4604,61840,SWITCHNAME4604,61862
SV461ESX205,HOSTNAME4605,61840,SWITCHNAME4605,61862
SV461ESX104,HOSTNAME4606,61840,SWITCHNAME4606,61862
SV461ESX104,HOSTNAME4607,61840,SWITCHNAME4607,61862
SV461ESX104,HOSTNAME4608,61840,SWITCHNAME4608,61862
SV461ESX110,HOSTNAME4609,61843,SWITCHNAME4609,61862
SV461ESX110,HOSTNAME4610,61843,SWITCHNAME4610,61862
SV461ESX184,HOSTNAME4611,61843,SWITCHNAME4611,61862
SV461ESX184,HOSTNAME4612,61843,SWITCHNAME4612,61862
SV461ESX184,HOSTNAME4613,61843,SWITCHNAME4613,61862
SV461ESX22,HOSTNAME4614,61843,SWITCHNAME4614,61861
SV461ESX22,HOSTNAME4615,61843,SWITCHNAME4615,61861
SV461ESX205,HOSTNAME4616,61843,SWITCHNAME4616,61862
SV461ESX206,HOSTNAME4617,61840,SWITCHNAME4617,61862
SV461ESX105,HOSTNAME4618,61840,SWITCHNAME4618,0
SV461ESX34,HOSTNAME4619,61840,SWITCHNAME4619,61861
SV461ESX34,HOSTNAME4620,61840,SWITCHNAME4620,61861
SV461ESX104,HOSTNAME4621,61840,SWITCHNAME4621,61862
SV461ESX103,HOSTNAME4622,61840,SWITCHNAME4622,61862
SV461ESX34,HOSTNAME4623,61840,SWITCHNAME4623,61861
SV461ESX34,HOSTNAME4624,61840,SWITCHNAME4624,61861
SV461ESX34,HOSTNAME4625,61843,SWITCHNAME4625,61861
SV461ESX113,HOSTNAME4626,61843,SWITCHNAME4626,61862
SV461ESX113,HOSTNAME4627,61843,SWITCHNAME4627,61862
SV461ESX113,HOSTNAME4628,61843,SWITCHNAME4628,61862
SV461ESX113,HOSTNAME4629,61843,SWITCHNAME4629,61862
SV461ESX115,HOSTNAME4630,61843,SWITCHNAME4630,61862
SV461ESX115,HOSTNAME4631,61843,SWITCHNAME4631,61862
SV461ESX103,HOSTNAME4632,61843,SWITCHNAME4632,61862
SV461ESX103,HOSTNAME4633,61841,SWITCHNAME4633,61862
SV461ESX109,HOSTNAME4634,61841,SWITCHNAME4634,61862
SV461ESX109,HOSTNAME4635,61841,SWITCHNAME4635,61862
SV461ESX206,HOSTNAME4636,61841,SWITCHNAME4636,61862
SV461ESX206,HOSTNAME4637,61841,SWITCHNAME4637,61862
SV461ESX103,HOSTNAME4638,61841,SWITCHNAME4638,61862
SV461ESX103,HOSTNAME4639,61841,SWITCHNAME4639,61862
SV461ESX109,HOSTNAME4640,61841,SWITCHNAME4640,61862
SV461ESX109,HOSTNAME4641,61843,SWITCHNAME4641,61862
SV461ESX103,HOSTNAME4642,61843,SWITCHNAME4642,61862
SV461ESX228,HOSTNAME4643,61843,SWITCHNAME4643,61862
SV461ESX114,HOSTNAME4644,61843,SWITCHNAME4644,61862
SV461ESX114,HOSTNAME4645,61843,SWITCHNAME4645,61862
SV461ESX114,HOSTNAME4646,61843,SWITCHNAME4646,61862
SV461ESX228,HOSTNAME4647,61843,SWITCHNAME4647,61862
SV461ESX115,HOSTNAME4648,61843,SWITCHNAME4648,61862
SV461ESX115,HOSTNAME4649,61841,SWITCHNAME4649,61862
SV461ESX115,HOSTNAME4650,61841,SWITCHNAME4650,61862
SV461ESX105,HOSTNAME4651,61841,SWITCHNAME4651,61862
SV461ESX185,HOSTNAME4652,61841,SWITCHNAME4652,61862
SV461ESX185,HOSTNAME4653,61841,SWITCHNAME4653,61862
SV461ESX116,HOSTNAME4654,61841,SWITCHNAME4654,61862
SV461ESX116,HOSTNAME4655,61841,SWITCHNAME4655,61862
SV461ESX228,HOSTNAME4656,61841,SWITCHNAME4656,61862
SV461ESX105,HOSTNAME4657,61843,SWITCHNAME4657,61862
SV461ESX105,HOSTNAME4658,61843,SWITCHNAME4658,61862
SV461ESX105,HOSTNAME4659,61843,SWITCHNAME4659,61862
SV461ESX185,HOSTNAME4660,61843,SWITCHNAME4660,61862
SV461ESX185,HOSTNAME4661,61843,SWITCHNAME4661,61862
SV461ESX113,HOSTNAME4662,61843,SWITCHNAME4662,61862
SV461ESX113,HOSTNAME4663,61843,SWITCHNAME4663,61862
SV461ESX184,HOSTNAME4664,61843,SWITCHNAME4664,61862
SV461ESX184,HOSTNAME4665,61841,SWITCHNAME4665,61862
SV461ESX192,HOSTNAME4666,61841,SWITCHNAME4666,61862
SV461ESX76,HOSTNAME4667,61841,SWITCHNAME4667,61861
SV461ESX76,HOSTNAME4668,61841,SWITCHNAME4668,61861
SV461ESX13,HOSTNAME4669,61841,SWITCHNAME4669,61861
SV461ESX13,HOSTNAME4670,61841,SWITCHNAME4670,61861
SV461ESX33,HOSTNAME4671,61841,SWITCHNAME4671,61861
SV461ESX76,HOSTNAME4672,61841,SWITCHNAME4672,61861
SV461ESX13,HOSTNAME4673,61843,SWITCHNAME4673,61861
SV461ESX21,HOSTNAME4674,61843,SWITCHNAME4674,61861
SV461ESX24,HOSTNAME4675,61843,SWITCHNAME4675,61861
SV461ESX34,HOSTNAME4676,61843,SWITCHNAME4676,61861
SV461ESX34,HOSTNAME4677,61843,SWITCHNAME4677,61861
SV461ESX34,HOSTNAME4678,61843,SWITCHNAME4678,61861
SV461ESX34,HOSTNAME4679,61843,SWITCHNAME4679,61861
SV461ESX76,HOSTNAME4680,61843,SWITCHNAME4680,61861
SV461ESX21,HOSTNAME4681,61841,SWITCHNAME4681,61861
SV461ESX34,HOSTNAME4682,61841,SWITCHNAME4682,61861
SV461ESX76,HOSTNAME4683,61841,SWITCHNAME4683,61861
SV461ESX42,HOSTNAME4684,61841,SWITCHNAME4684,61861
SV461ESX191,HOSTNAME4685,61841,SWITCHNAME4685,61862
SV461ESX191,HOSTNAME4686,61841,SWITCHNAME4686,61862
SV461ESX42,HOSTNAME4687,61841,SWITCHNAME4687,61861
SV461ESX13,HOSTNAME4688,61841,SWITCHNAME4688,61861
SV461ESX223,HOSTNAME4689,61843,SWITCHNAME4689,61862
SV461ESX16,HOSTNAME4690,61843,SWITCHNAME4690,61861
SV461ESX191,HOSTNAME4691,61843,SWITCHNAME4691,61862
SV461ESX191,HOSTNAME4692,61843,SWITCHNAME4692,61862
SV461ESX35,HOSTNAME4693,61843,SWITCHNAME4693,61861
SV461ESX35,HOSTNAME4694,61843,SWITCHNAME4694,61861
SV461ESX13,HOSTNAME4695,61843,SWITCHNAME4695,61861
SV461ESX223,HOSTNAME4696,61843,SWITCHNAME4696,61862
SV461ESX191,HOSTNAME4697,61841,SWITCHNAME4697,61862
SV461ESX13,HOSTNAME4698,61841,SWITCHNAME4698,61861
SV461ESX13,HOSTNAME4699,61841,SWITCHNAME4699,61861
SV461ESX13,HOSTNAME4700,61841,SWITCHNAME4700,61861
SV461ESX191,HOSTNAME4701,61841,SWITCHNAME4701,61862
SV461ESX191,HOSTNAME4702,61841,SWITCHNAME4702,61862
SV461ESX191,HOSTNAME4703,61841,SWITCHNAME4703,61862
SV461ESX13,HOSTNAME4704,61841,SWITCHNAME4704,61861
SV461ESX76,HOSTNAME4705,61843,SWITCHNAME4705,61861
SV461ESX103,HOSTNAME4706,61843,SWITCHNAME4706,0
SV461ESX76,HOSTNAME4707,61843,SWITCHNAME4707,61861
SV461ESX76,HOSTNAME4708,61843,SWITCHNAME4708,61861
SV461ESX183,HOSTNAME4709,61843,SWITCHNAME4709,61862
SV461ESX183,HOSTNAME4710,61843,SWITCHNAME4710,61862
SV461ESX76,HOSTNAME4711,61843,SWITCHNAME4711,61861
SV461ESX183,HOSTNAME4712,61843,SWITCHNAME4712,61862
SV461ESX183,HOSTNAME4713,61841,SWITCHNAME4713,61862
SV461ESX183,HOSTNAME4714,61841,SWITCHNAME4714,61862
SV461ESX41,HOSTNAME4715,61841,SWITCHNAME4715,61861
SV461ESX41,HOSTNAME4716,61841,SWITCHNAME4716,61861
SV461ESX183,HOSTNAME4717,61841,SWITCHNAME4717,61862
SV461ESX183,HOSTNAME4718,61841,SWITCHNAME4718,61862
SV461ESX192,HOSTNAME4719,61841,SWITCHNAME4719,61862
SV461ESX192,HOSTNAME4720,61841,SWITCHNAME4720,61862
SV461ESX192,HOSTNAME4721,61843,SWITCHNAME4721,61862
SV461ESX13,HOSTNAME4722,61843,SWITCHNAME4722,61861
SV461ESX41,HOSTNAME4723,61843,SWITCHNAME4723,61861
SV461ESX41,HOSTNAME4724,61843,SWITCHNAME4724,61861
SV461ESX183,HOSTNAME4725,61843,SWITCHNAME4725,61862
SV461ESX183,HOSTNAME4726,61843,SWITCHNAME4726,61862
SV461ESX183,HOSTNAME4727,61843,SWITCHNAME4727,61862
SV461ESX183,HOSTNAME4728,61843,SWITCHNAME4728,61862
SV461ESX225,HOSTNAME4729,61841,SWITCHNAME4729,61862
SV461ESX225,HOSTNAME4730,61841,SWITCHNAME4730,61862
SV461ESX225,HOSTNAME4731,61841,SWITCHNAME4731,61862
SV461ESX31,HOSTNAME4732,61841,SWITCHNAME4732,61861
SV461ESX31,HOSTNAME4733,61841,SWITCHNAME4733,61861
SV461ESX25,HOSTNAME4734,61841,SWITCHNAME4734,61861
SV461ESX25,HOSTNAME4735,61841,SWITCHNAME4735,61861
SV461ESX208,HOSTNAME4736,61841,SWITCHNAME4736,61862
SV461ESX208,HOSTNAME4737,61843,SWITCHNAME4737,61862
SV461ESX177,HOSTNAME4738,61843,SWITCHNAME4738,61862
SV461ESX177,HOSTNAME4739,61843,SWITCHNAME4739,61862
SV461ESX107,HOSTNAME4740,61843,SWITCHNAME4740,61862
SV461ESX107,HOSTNAME4741,61843,SWITCHNAME4741,61862
SV461ESX208,HOSTNAME4742,61843,SWITCHNAME4742,61862
SV461ESX138,HOSTNAME4743,61843,SWITCHNAME4743,61861
SV461ESX138,HOSTNAME4744,61843,SWITCHNAME4744,61861
SV461ESX31,HOSTNAME4745,61841,SWITCHNAME4745,61861
SV461ESX27,HOSTNAME4746,61841,SWITCHNAME4746,61861
SV461ESX26,HOSTNAME4747,61841,SWITCHNAME4747,61861
SV461ESX47,HOSTNAME4748,61841,SWITCHNAME4748,61861
SV461ESX47,HOSTNAME4749,61841,SWITCHNAME4749,61861
SV461ESX138,HOSTNAME4750,61841,SWITCHNAME4750,61861
SV461ESX138,HOSTNAME4751,61841,SWITCHNAME4751,61861
SV461ESX138,HOSTNAME4752,61841,SWITCHNAME4752,61861
SV461ESX26,HOSTNAME4753,61843,SWITCHNAME4753,61861
SV461ESX208,HOSTNAME4754,61843,SWITCHNAME4754,61862
SV461ESX208,HOSTNAME4755,61843,SWITCHNAME4755,61862
SV461ESX208,HOSTNAME4756,61843,SWITCHNAME4756,61862
SV461ESX106,HOSTNAME4757,61843,SWITCHNAME4757,61862
SV461ESXCR42,HOSTNAME4758,61843,SWITCHNAME4758,61861
SV461ESX27,HOSTNAME4759,61843,SWITCHNAME4759,61861
SV461ESX106,HOSTNAME4760,61843,SWITCHNAME4760,61862
SV461ESX137,HOSTNAME4761,61841,SWITCHNAME4761,61861
SV461ESXCR42,HOSTNAME4762,61841,SWITCHNAME4762,61861
SV461ESXCR42,HOSTNAME4763,61841,SWITCHNAME4763,61861
SV461ESXCR42,HOSTNAME4764,61841,SWITCHNAME4764,61861
SV461ESXCR42,HOSTNAME4765,61841,SWITCHNAME4765,61861
SV461ESX27,HOSTNAME4766,61841,SWITCHNAME4766,61861
SV461ESX81,HOSTNAME4767,61841,SWITCHNAME4767,61861
SV461ESX81,HOSTNAME4768,61841,SWITCHNAME4768,61861
SV461ESX130,HOSTNAME4769,61843,SWITCHNAME4769,61862
SV461ESX130,HOSTNAME4770,61843,SWITCHNAME4770,61862
SV461ESX137,HOSTNAME4771,61843,SWITCHNAME4771,61861
SV461ESXCR42,HOSTNAME4772,61843,SWITCHNAME4772,61861
SV461ESXCR42,HOSTNAME4773,61843,SWITCHNAME4773,61861
SV461ESXCR42,HOSTNAME4774,61843,SWITCHNAME4774,61861
SV461ESX27,HOSTNAME4775,61843,SWITCHNAME4775,61861
SV461ESX27,HOSTNAME4776,61843,SWITCHNAME4776,61861
SV461ESX27,HOSTNAME4777,61841,SWITCHNAME4777,61861
SV461ESX45,HOSTNAME4778,61841,SWITCHNAME4778,61861
SV461ESX45,HOSTNAME4779,61841,SWITCHNAME4779,61861
SV461ESX45,HOSTNAME4780,61841,SWITCHNAME4780,61861
SV461ESX81,HOSTNAME4781,61841,SWITCHNAME4781,61861
SV461ESX81,HOSTNAME4782,61841,SWITCHNAME4782,61861
SV461ESX81,HOSTNAME4783,61841,SWITCHNAME4783,61861
SV461ESX81,HOSTNAME4784,61841,SWITCHNAME4784,61861
SV461ESX45,HOSTNAME4785,61843,SWITCHNAME4785,61861
SV461ESX26,HOSTNAME4786,61843,SWITCHNAME4786,61861
SV461ESX137,HOSTNAME4787,61843,SWITCHNAME4787,61861
SV461ESX26,HOSTNAME4788,61843,SWITCHNAME4788,61861
SV461ESX26,HOSTNAME4789,61843,SWITCHNAME4789,61861
SV461ESX26,HOSTNAME4790,61843,SWITCHNAME4790,61861
SV461ESX137,HOSTNAME4791,61843,SWITCHNAME4791,61861
SV461ESX26,HOSTNAME4792,61843,SWITCHNAME4792,61861
SV461ESX16,HOSTNAME4793,61841,SWITCHNAME4793,61861
SV461ESX132,HOSTNAME4794,61841,SWITCHNAME4794,61861
SV461ESX132,HOSTNAME4795,61841,SWITCHNAME4795,61861
SV461ESX132,HOSTNAME4796,61841,SWITCHNAME4796,61861
SV461ESX16,HOSTNAME4797,61841,SWITCHNAME4797,61861
SV461ESX132,HOSTNAME4798,61841,SWITCHNAME4798,61861
SV461ESX132,HOSTNAME4799,61841,SWITCHNAME4799,61861
SV461ESX132,HOSTNAME4800,61841,SWITCHNAME4800,61861
SV461ESX132,HOSTNAME4801,61843,SWITCHNAME4801,61861
SV461ESX43,HOSTNAME4802,61843,SWITCHNAME4802,61861
SV461ESX43,HOSTNAME4803,61843,SWITCHNAME4803,61861
SV461ESX30,HOSTNAME4804,61843,SWITCHNAME4804,61861
SV461ESX30,HOSTNAME4805,61843,SWITCHNAME4805,61861
SV461ESX30,HOSTNAME4806,61843,SWITCHNAME4806,61861
SV461ESX30,HOSTNAME4807,61843,SWITCHNAME4807,61861
SV461ESX44,HOSTNAME4808,61843,SWITCHNAME4808,61861
SV461ESX44,HOSTNAME4809,61841,SWITCHNAME4809,61861
SV461ESX44,HOSTNAME4810,61841,SWITCHNAME4810,61861
SV461ESX44,HOSTNAME4811,61841,SWITCHNAME4811,61861
SV461ESX44,HOSTNAME4812,61841,SWITCHNAME4812,61861
SV461ESX44,HOSTNAME4813,61841,SWITCHNAME4813,61861
SV461ESX137,HOSTNAME4814,61841,SWITCHNAME4814,61861
SV461ESX21,HOSTNAME4815,61841,SWITCHNAME4815,61861
SV461ESX21,HOSTNAME4816,61841,SWITCHNAME4816,61861
SV461ESX20,HOSTNAME4817,61843,SWITCHNAME4817,61861
SV461ESX21,HOSTNAME4818,61843,SWITCHNAME4818,61861
SV461ESX21,HOSTNAME4819,61843,SWITCHNAME4819,61861
SV461ESX21,HOSTNAME4820,61843,SWITCHNAME4820,61861
SV461ESX46,HOSTNAME4821,61843,SWITCHNAME4821,61861
SV461ESX132,HOSTNAME4822,61843,SWITCHNAME4822,0
SV461ESX20,HOSTNAME4823,61843,SWITCHNAME4823,61861
SV461ESX20,HOSTNAME4824,61843,SWITCHNAME4824,61861
SV461ESX46,HOSTNAME4825,61841,SWITCHNAME4825,61861
SV461ESX76,HOSTNAME4826,61841,SWITCHNAME4826,61861
SV461ESX46,HOSTNAME4827,61841,SWITCHNAME4827,61861
SV461ESX46,HOSTNAME4828,61841,SWITCHNAME4828,61861
SV461ESX23,HOSTNAME4829,61841,SWITCHNAME4829,61861
SV461ESX23,HOSTNAME4830,61841,SWITCHNAME4830,61861
SV461ESX23,HOSTNAME4831,61841,SWITCHNAME4831,61861
SV461ESX23,HOSTNAME4832,61841,SWITCHNAME4832,61861
SV461ESX23,HOSTNAME4833,61843,SWITCHNAME4833,61861
SV461ESX23,HOSTNAME4834,61843,SWITCHNAME4834,61861
SV461ESX192,HOSTNAME4835,61843,SWITCHNAME4835,61862
SV461ESX192,HOSTNAME4836,61843,SWITCHNAME4836,61862
SV461ESX191,HOSTNAME4837,61843,SWITCHNAME4837,61862
SV461ESX192,HOSTNAME4838,61843,SWITCHNAME4838,61862
SV461ESX191,HOSTNAME4839,61843,SWITCHNAME4839,61862
SV461ESX191,HOSTNAME4840,61843,SWITCHNAME4840,61862
SV461ESX191,HOSTNAME4841,61841,SWITCHNAME4841,61862
SV461ESX191,HOSTNAME4842,61841,SWITCHNAME4842,61862
SV461ESX192,HOSTNAME4843,61841,SWITCHNAME4843,61862
SV461ESX192,HOSTNAME4844,61841,SWITCHNAME4844,61862
SV461ESX192,HOSTNAME4845,61841,SWITCHNAME4845,61862
SV461ESX183,HOSTNAME4846,61841,SWITCHNAME4846,61862
SV461ESX183,HOSTNAME4847,61841,SWITCHNAME4847,61862
SV461ESX183,HOSTNAME4848,61841,SWITCHNAME4848,61862
SV461ESX192,HOSTNAME4849,61843,SWITCHNAME4849,61862
SV461ESX192,HOSTNAME4850,61843,SWITCHNAME4850,61862
SV461ESX192,HOSTNAME4851,61843,SWITCHNAME4851,61862
SV461ESX192,HOSTNAME4852,61843,SWITCHNAME4852,61862
SV461ESX192,HOSTNAME4853,61843,SWITCHNAME4853,61862
SV461ESX192,HOSTNAME4854,61843,SWITCHNAME4854,61862
SV461ESX192,HOSTNAME4855,61843,SWITCHNAME4855,61862
SV461ESX192,HOSTNAME4856,61843,SWITCHNAME4856,61862
SV461ESX192,HOSTNAME4857,61841,SWITCHNAME4857,61862
SV461ESX192,HOSTNAME4858,61841,SWITCHNAME4858,61862
SV461ESX138,HOSTNAME4859,61841,SWITCHNAME4859,61861
SV461ESX42,HOSTNAME4860,61841,SWITCHNAME4860,61861
SV461ESX42,HOSTNAME4861,61841,SWITCHNAME4861,61861
SV461ESX42,HOSTNAME4862,61841,SWITCHNAME4862,61861
SV461ESX43,HOSTNAME4863,61841,SWITCHNAME4863,61861
SV461ESX98,HOSTNAME4864,61841,SWITCHNAME4864,61862
SV461ESX98,HOSTNAME4865,61843,SWITCHNAME4865,61862
SV461ESX99,HOSTNAME4866,61843,SWITCHNAME4866,61862
SV461ESX93,HOSTNAME4867,61843,SWITCHNAME4867,61862
SV461ESX93,HOSTNAME4868,61843,SWITCHNAME4868,61862
SV461ESX93,HOSTNAME4869,61843,SWITCHNAME4869,61862
SV461ESX94,HOSTNAME4870,61843,SWITCHNAME4870,61862
SV461ESX94,HOSTNAME4871,61843,SWITCHNAME4871,61862
SV461ESX94,HOSTNAME4872,61843,SWITCHNAME4872,61862
SV461ESX98,HOSTNAME4873,61841,SWITCHNAME4873,61862
SV461ESX98,HOSTNAME4874,61841,SWITCHNAME4874,61862
SV461ESX178,HOSTNAME4875,61841,SWITCHNAME4875,61862
SV461ESX98,HOSTNAME4876,61841,SWITCHNAME4876,61862
SV461ESX99,HOSTNAME4877,61841,SWITCHNAME4877,61862
SV461ESX93,HOSTNAME4878,61841,SWITCHNAME4878,61862
SV461ESX93,HOSTNAME4879,61841,SWITCHNAME4879,61862
SV461ESX93,HOSTNAME4880,61841,SWITCHNAME4880,61862
SV461ESX94,HOSTNAME4881,61843,SWITCHNAME4881,61862
SV461ESX94,HOSTNAME4882,61843,SWITCHNAME4882,61862
SV461ESX127,HOSTNAME4883,61843,SWITCHNAME4883,61862
SV461ESX127,HOSTNAME4884,61843,SWITCHNAME4884,61862
SV461ESX127,HOSTNAME4885,61843,SWITCHNAME4885,61862
SV461ESX98,HOSTNAME4886,61843,SWITCHNAME4886,61862
SV461ESX99,HOSTNAME4887,61843,SWITCHNAME4887,61862
SV461ESX95,HOSTNAME4888,61843,SWITCHNAME4888,61862
SV461ESX95,HOSTNAME4889,61840,SWITCHNAME4889,61862
SV461ESX95,HOSTNAME4890,61840,SWITCHNAME4890,61862
SV461ESX95,HOSTNAME4891,61840,SWITCHNAME4891,61862
SV461ESX95,HOSTNAME4892,61840,SWITCHNAME4892,61862
SV461ESX94,HOSTNAME4893,61840,SWITCHNAME4893,61862
SV461ESX12425,HOSTNAME4894,61840,SWITCHNAME4894,61920
SV461ESX127,HOSTNAME4895,61840,SWITCHNAME4895,61862
SV461ESX127,HOSTNAME4896,61840,SWITCHNAME4896,61862
SV461ESX127,HOSTNAME4897,61843,SWITCHNAME4897,61862
SV461ESX98,HOSTNAME4898,61843,SWITCHNAME4898,61862
SV461ESX127,HOSTNAME4899,61843,SWITCHNAME4899,61862
SV461ESX128,HOSTNAME4900,61843,SWITCHNAME4900,61862
SV461ESX98,HOSTNAME4901,61843,SWITCHNAME4901,61862
SV461ESX98,HOSTNAME4902,61843,SWITCHNAME4902,61862
SV461ESX128,HOSTNAME4903,61843,SWITCHNAME4903,61862
SV461ESX128,HOSTNAME4904,61843,SWITCHNAME4904,61862
SV461ESX128,HOSTNAME4905,61840,SWITCHNAME4905,61862
SV461ESX98,HOSTNAME4906,61840,SWITCHNAME4906,61862
SV461ESX101,HOSTNAME4907,61840,SWITCHNAME4907,61862
SV461ESX101,HOSTNAME4908,61840,SWITCHNAME4908,61862
SV461ESX95,HOSTNAME4909,61840,SWITCHNAME4909,61862
SV461ESX12410,HOSTNAME4910,61840,SWITCHNAME4910,61920
SV461ESX128,HOSTNAME4911,61840,SWITCHNAME4911,61862
SV461ESX128,HOSTNAME4912,61840,SWITCHNAME4912,61862
SV461ESX101,HOSTNAME4913,61843,SWITCHNAME4913,61862
SV461ESX6196,HOSTNAME4914,61843,SWITCHNAME4914,61920
SV461ESX1996,HOSTNAME4915,61843,SWITCHNAME4915,61920
SV461ESX94,HOSTNAME4916,61843,SWITCHNAME4916,61862
SV461ESX96,HOSTNAME4917,61843,SWITCHNAME4917,61862
SV461ESX96,HOSTNAME4918,61843,SWITCHNAME4918,61862
SV461ESX128,HOSTNAME4919,61843,SWITCHNAME4919,61862
SV461ESX102,HOSTNAME4920,61843,SWITCHNAME4920,61862
SV461ESX102,HOSTNAME4921,61840,SWITCHNAME4921,61862
SV461ESX102,HOSTNAME4922,61840,SWITCHNAME4922,61862
SV461ESX101,HOSTNAME4923,61840,SWITCHNAME4923,61862
SV461ESX101,HOSTNAME4924,61840,SWITCHNAME4924,61862
SV461ESX95,HOSTNAME4925,61840,SWITCHNAME4925,61862
SV461ESX101,HOSTNAME4926,61840,SWITCHNAME4926,61862
SV461ESX95,HOSTNAME4927,61840,SWITCHNAME4927,61862
SV461ESX97,HOSTNAME4928,61840,SWITCHNAME4928,61862
SV461ESX97,HOSTNAME4929,61843,SWITCHNAME4929,61862
SV461ESX97,HOSTNAME4930,61843,SWITCHNAME4930,61862
SV461ESX12425,HOSTNAME4931,61843,SWITCHNAME4931,61920
SV461ESX129,HOSTNAME4932,61843,SWITCHNAME4932,61862
SV461ESX102,HOSTNAME4933,61843,SWITCHNAME4933,61862
SV461ESX102,HOSTNAME4934,61843,SWITCHNAME4934,61862
SV461ESX102,HOSTNAME4935,61843,SWITCHNAME4935,61862
